InvoiceApprovalDate,SalesOrderId,CustomerId,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPaymentDate,DaysToPay,PaidInvoice,TransacRecords,PaidInvoicesNo,PaidInvoicesTotal,LatePaidInvoicesNo,LatePaidInvoicesTotal,LateInvoiceAmounts,TotalDaysPaidLate,NoOutstandingInvoices,NoLateOutstandingInvoices,OutstandingTotal,LateOutstandingTotal,LateOutstandingAmounts,TotalDaysLateOutstanding,RatioPaidLate,RatioPaidLateSum,RatioOutstandingLate,RatioOutstandingLateSum,label
2021-02-25,95ae534a-117f-46b8-bf8e-d04e932f5684,789c7dd6-7c7e-4a80-9a13-6b1f92893429,,74250.0,True,False,"[[Timestamp('2021-02-25 00:00:00'), 74250.0]]",74250.0,0.0,100.0,2021-02-25,0,1,"[[Timestamp('2021-02-08 00:00:00'), 14850.0, 100.0, Timestamp('2021-02-08 00:00:00'), 0], [Timestamp('2021-02-25 00:00:00'), 74250.0, 100.0, Timestamp('2021-02-25 00:00:00'), 0], [Timestamp('2021-04-30 00:00:00'), 23437.5, 100.0, Timestamp('2021-04-30 00:00:00'), 0]]",1,14850.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-30,469d4e16-d46b-44aa-96d7-5288fd168651,789c7dd6-7c7e-4a80-9a13-6b1f92893429,,23437.5,True,False,"[[Timestamp('2021-04-30 00:00:00'), 23437.5]]",23437.5,0.0,100.0,2021-04-30,0,1,"[[Timestamp('2021-02-08 00:00:00'), 14850.0, 100.0, Timestamp('2021-02-08 00:00:00'), 0], [Timestamp('2021-02-25 00:00:00'), 74250.0, 100.0, Timestamp('2021-02-25 00:00:00'), 0], [Timestamp('2021-04-30 00:00:00'), 23437.5, 100.0, Timestamp('2021-04-30 00:00:00'), 0]]",2,89100.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-25,cd801737-4733-4721-99e3-1d225e4e1ca8,79029a6b-5574-47d2-63b4-08d8cf391e67,,9000.0,True,False,"[[Timestamp('2021-02-25 00:00:00'), 9000.0]]",9000.0,0.0,100.0,2021-02-25,0,-1,"[[Timestamp('2021-02-25 00:00:00'), 9000.0, 100.0, Timestamp('2021-02-25 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-21 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-04-20,b0c7a9b0-6075-4103-974e-168389c762b0,79029a6b-5574-47d2-63b4-08d8cf391e67,,4500.0,True,False,"[[Timestamp('2021-04-21 00:00:00'), 4500.0]]",4500.0,0.0,100.0,2021-04-21,0,1,"[[Timestamp('2021-02-25 00:00:00'), 9000.0, 100.0, Timestamp('2021-02-25 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-21 00:00:00'), 0]]",1,9000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-18,c722a94a-e478-4202-ab32-17030e3f4ab6,7a071526-3bda-49a4-a1b1-1afa3da14076,,135000.0,True,False,"[[Timestamp('2021-03-18 00:00:00'), 135000.0]]",135000.0,0.0,100.0,2021-03-18,0,-1,"[[Timestamp('2021-03-18 00:00:00'), 135000.0, 100.0, Timestamp('2021-03-18 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-05,06cff5a6-b21b-432a-bb47-5657ed4d5d7d,7adf89bc-6f1a-4ce7-1d47-08d8cce4b4c8,,175000.0,True,False,"[[Timestamp('2021-02-05 00:00:00'), 175000.0]]",175000.0,0.0,100.0,2021-02-05,0,-1,"[[Timestamp('2021-02-05 00:00:00'), 175000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 0], [Timestamp('2021-02-09 00:00:00'), 1440000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 3], [Timestamp('2021-02-12 00:00:00'), 200000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 350000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-09,a1c2ebdc-f3ed-4892-ad93-b1e827c32192,7adf89bc-6f1a-4ce7-1d47-08d8cce4b4c8,,1440000.0,True,False,"[[Timestamp('2021-02-09 00:00:00'), 360000.0], [Timestamp('2021-02-10 00:00:00'), 360000.0], [Timestamp('2021-02-12 00:00:00'), 720000.0]]",1440000.0,0.0,100.0,2021-02-12,3,1,"[[Timestamp('2021-02-05 00:00:00'), 175000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 0], [Timestamp('2021-02-09 00:00:00'), 1440000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 3], [Timestamp('2021-02-12 00:00:00'), 200000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 350000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0]]",1,175000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,0-30
2021-02-12,46c67f92-878d-43f3-afff-a89f9f42d7ff,7adf89bc-6f1a-4ce7-1d47-08d8cce4b4c8,,200000.0,True,False,"[[Timestamp('2021-02-12 00:00:00'), 200000.0]]",200000.0,0.0,100.0,2021-02-12,0,0,"[[Timestamp('2021-02-05 00:00:00'), 175000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 0], [Timestamp('2021-02-09 00:00:00'), 1440000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 3], [Timestamp('2021-02-12 00:00:00'), 200000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 350000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0]]",1,175000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-11,2d3f9ebd-c55d-4782-806a-c28a8e59d1db,7adf89bc-6f1a-4ce7-1d47-08d8cce4b4c8,,350000.0,True,False,"[[Timestamp('2021-03-11 00:00:00'), 350000.0]]",350000.0,0.0,100.0,2021-03-11,0,1,"[[Timestamp('2021-02-05 00:00:00'), 175000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 0], [Timestamp('2021-02-09 00:00:00'), 1440000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 3], [Timestamp('2021-02-12 00:00:00'), 200000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 350000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0]]",3,1815000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-27,bbb5443f-de26-42cf-b743-b6ad7eff92d2,7af4a535-8735-44fd-a565-a59cd7044d91,Kindly Approve ,470000.0,True,False,"[[Timestamp('2021-04-07 00:00:00'), 470000.0]]",470000.0,0.0,100.0,2021-04-07,70,-1,"[[Timestamp('2021-01-27 00:00:00'), 470000.0, 100.0, Timestamp('2021-04-07 00:00:00'), 70]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,61-90
2021-02-11,b23721fd-887a-4550-af2b-c19ab5d56279,7af8ddf5-f174-4e78-77dd-08d8d1983514,,562500.0,True,False,"[[Timestamp('2021-02-11 00:00:00'), 187500.0], [Timestamp('2021-02-16 00:00:00'), 375000.0]]",562500.0,0.0,100.0,2021-02-16,5,-1,"[[Timestamp('2021-02-11 00:00:00'), 562500.0, 100.0, Timestamp('2021-02-16 00:00:00'), 5], [Timestamp('2021-02-15 00:00:00'), 187500.0, 100.0, Timestamp('2021-02-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-02-15,841737f4-128b-4d18-8d15-8ccfb917bf12,7af8ddf5-f174-4e78-77dd-08d8d1983514,,187500.0,True,False,"[[Timestamp('2021-02-15 00:00:00'), 187500.0]]",187500.0,0.0,100.0,2021-02-15,0,0,"[[Timestamp('2021-02-11 00:00:00'), 562500.0, 100.0, Timestamp('2021-02-16 00:00:00'), 5], [Timestamp('2021-02-15 00:00:00'), 187500.0, 100.0, Timestamp('2021-02-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,1,0,562500.0,0.0,,0,,,0.0,0.0,
2021-02-06,e058617e-3423-4fba-a2f9-7b68afecaf2f,7bd3777a-1026-4e44-3f30-08d8c8249922,,175000.0,True,False,"[[Timestamp('2021-02-06 00:00:00'), 175000.0]]",175000.0,0.0,100.0,2021-02-06,0,-1,"[[Timestamp('2021-02-06 00:00:00'), 175000.0, 100.0, Timestamp('2021-02-06 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-19,904eebb5-bd0b-485d-99b7-4a5eacf5d7cb,7d38665d-e095-4600-c00d-08d8b8c62267,Kindly approve Sir,70000.0,True,False,"[[Timestamp('2021-01-20 00:00:00'), 70000.0]]",70000.0,0.0,100.0,2021-01-20,0,-1,"[[Timestamp('2021-01-19 00:00:00'), 70000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-03-19 00:00:00'), 25000.0, 100.0, Timestamp('2021-03-19 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-19,7891e436-d204-4e12-b672-943aed7d2ce7,7d38665d-e095-4600-c00d-08d8b8c62267,Kindly approve Sir,25000.0,True,False,"[[Timestamp('2021-03-19 00:00:00'), 25000.0]]",25000.0,0.0,100.0,2021-03-19,0,1,"[[Timestamp('2021-01-19 00:00:00'), 70000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-03-19 00:00:00'), 25000.0, 100.0, Timestamp('2021-03-19 00:00:00'), 0]]",1,70000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-25,f9d17a55-1d1d-4e86-b211-810bdf189ff7,7dba6e82-f9dc-4a89-8fa3-3567b70058fa,,462000.0,True,False,"[[Timestamp('2021-02-26 00:00:00'), 462000.0]]",462000.0,0.0,100.0,2021-02-26,0,-1,"[[Timestamp('2021-02-25 00:00:00'), 462000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-03-01 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-01 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-01,5834c869-25ab-4ba4-a87e-6cb94e0ea65e,7dba6e82-f9dc-4a89-8fa3-3567b70058fa,,500000.0,True,False,"[[Timestamp('2021-03-01 00:00:00'), 500000.0]]",500000.0,0.0,100.0,2021-03-01,0,1,"[[Timestamp('2021-02-25 00:00:00'), 462000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-03-01 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-01 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0]]",1,462000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-10,85e69ad8-f709-4c75-afd5-10a5764e3a22,7dba6e82-f9dc-4a89-8fa3-3567b70058fa,,500000.0,True,False,"[[Timestamp('2021-03-10 00:00:00'), 500000.0]]",500000.0,0.0,100.0,2021-03-10,0,1,"[[Timestamp('2021-02-25 00:00:00'), 462000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-03-01 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-01 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0]]",2,962000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-15,94499f93-22eb-45d8-8cc1-570b6c7e0b6f,7f84cb0e-e771-4254-bffc-08d8b8c62267,,1750000.0,True,False,"[[Timestamp('2021-01-15 00:00:00'), 1750000.0]]",1750000.0,0.0,100.0,2021-01-15,0,-1,"[[Timestamp('2021-01-15 00:00:00'), 1750000.0, 100.0, Timestamp('2021-01-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-19,941f5056-87a3-43b5-bb46-0b395fe6da59,7fa4c0d0-e48f-4ed4-c540-08d8a7e8a3e0,"1,125,000.00 PAID INTO  CODIX ACCESS ACC",1125000.0,True,False,"[[Timestamp('2021-02-19 00:00:00'), 1125000.0]]",1125000.0,0.0,100.0,2021-02-19,0,-1,"[[Timestamp('2021-02-19 00:00:00'), 1125000.0, 100.0, Timestamp('2021-02-19 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-25,d1c5272f-f302-4981-89c0-cb0079534c95,8045fba2-b342-4134-0e75-08d8ed11d4d5,,460000.0,True,False,"[[Timestamp('2021-04-22 00:00:00'), 460000.0]]",460000.0,0.0,100.0,2021-04-22,27,-1,"[[Timestamp('2021-03-25 00:00:00'), 460000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 27]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-04-13,a1a91667-7998-4e46-ab4c-10638558cc01,819637f4-cfe3-40e1-b059-d507ae2ce2e2,,1260000.0,True,False,"[[Timestamp('2021-04-13 00:00:00'), 1260000.0]]",1260000.0,0.0,100.0,2021-04-13,0,-1,"[[Timestamp('2021-04-13 00:00:00'), 1260000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-20,9871cfae-c48a-4456-bdf1-b137b8d39b4c,81b52411-ae67-4b37-c011-08d8b8c62267,,1800000.0,True,False,"[[Timestamp('2021-01-20 00:00:00'), 1800000.0]]",1800000.0,0.0,100.0,2021-01-20,0,-1,"[[Timestamp('2021-01-20 00:00:00'), 1800000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 400000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-20,bcd3d86c-4281-4633-88bd-c2ddf77bd92d,81b52411-ae67-4b37-c011-08d8b8c62267,,400000.0,True,False,"[[Timestamp('2021-01-20 00:00:00'), 400000.0]]",400000.0,0.0,100.0,2021-01-20,0,-1,"[[Timestamp('2021-01-20 00:00:00'), 1800000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 400000.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-13,d102f3d4-08e4-4b41-a3cf-2472157a0451,81b9883a-a14b-4d03-b9ec-4b0b46470c63,Kindly approve,211500.0,True,False,"[[Timestamp('2021-01-13 00:00:00'), 211500.0]]",211500.0,0.0,100.0,2021-01-13,0,-1,"[[Timestamp('2021-01-13 00:00:00'), 211500.0, 100.0, Timestamp('2021-01-13 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-04,b0978eb7-9270-48c8-95bd-90c504ef3ef2,8200f9ce-e516-4600-a3a0-e93f68a46527,,1300000.0,True,False,"[[Timestamp('2021-02-04 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-02-04,0,-1,"[[Timestamp('2021-02-04 00:00:00'), 1300000.0, 100.0, Timestamp('2021-02-04 00:00:00'), 0], [Timestamp('2021-03-24 00:00:00'), 1550000.0, 100.0, Timestamp('2021-03-24 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-24,4726b00d-8f19-4ea4-80b7-423bfe5e6a98,8200f9ce-e516-4600-a3a0-e93f68a46527,,1550000.0,True,False,"[[Timestamp('2021-03-24 00:00:00'), 1550000.0]]",1550000.0,0.0,100.0,2021-03-24,0,1,"[[Timestamp('2021-02-04 00:00:00'), 1300000.0, 100.0, Timestamp('2021-02-04 00:00:00'), 0], [Timestamp('2021-03-24 00:00:00'), 1550000.0, 100.0, Timestamp('2021-03-24 00:00:00'), 0]]",1,1300000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-05,61231737-cdce-4adb-978b-7633ff3b831a,82274977-3139-48ae-b2ea-f0ea42de8b4e,Fine test 5:1 paid,1300000.0,True,False,"[[Timestamp('2021-02-05 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-02-05,0,-1,"[[Timestamp('2021-02-05 00:00:00'), 1300000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-04,191b58d0-ee88-4af3-9ad3-057c17c6f99f,8256d456-1f03-498f-436e-08d87a5fd8c4,Payment made. ,275000.0,True,False,"[[Timestamp('2021-01-04 00:00:00'), 275000.0]]",275000.0,0.0,100.0,2021-01-04,0,-1,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-29,6a7694e1-da13-469b-bb96-e0003280c2d4,82d90614-8959-41d6-9a15-59071ab9c96f,,420000.0,True,False,"[[Timestamp('2021-02-16 00:00:00'), 210000.0], [Timestamp('2021-02-17 00:00:00'), 210000.0]]",420000.0,0.0,100.0,2021-02-17,19,-1,"[[Timestamp('2021-01-29 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 19], [Timestamp('2021-01-29 00:00:00'), 420000.0, 100.0, Timestamp('2021-01-29 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-01-29,a4bd7153-3a70-4162-abf6-4ff45600fa6a,82d90614-8959-41d6-9a15-59071ab9c96f,,420000.0,True,False,"[[Timestamp('2021-01-29 00:00:00'), 420000.0]]",420000.0,0.0,100.0,2021-01-29,0,-1,"[[Timestamp('2021-01-29 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 19], [Timestamp('2021-01-29 00:00:00'), 420000.0, 100.0, Timestamp('2021-01-29 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-26,61311207-86d9-43b7-98ca-9096d90cd73c,83227ca0-4b0f-42b1-8034-3a29dae99a36,,36000.0,True,False,"[[Timestamp('2021-02-26 00:00:00'), 36000.0]]",36000.0,0.0,100.0,2021-02-26,0,-1,"[[Timestamp('2021-02-26 00:00:00'), 36000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 84375.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 53800.0, 100.0, Timestamp('2021-04-20 00:00:00'), 0], [Timestamp('2021-04-23 00:00:00'), 63450.0, 100.0, Timestamp('2021-04-23 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-04-19,79c97b71-fe7c-4bc0-a9d0-ea545207cd11,83227ca0-4b0f-42b1-8034-3a29dae99a36,,84375.0,True,False,"[[Timestamp('2021-04-19 00:00:00'), 84375.0]]",84375.0,0.0,100.0,2021-04-19,0,1,"[[Timestamp('2021-02-26 00:00:00'), 36000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 84375.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 53800.0, 100.0, Timestamp('2021-04-20 00:00:00'), 0], [Timestamp('2021-04-23 00:00:00'), 63450.0, 100.0, Timestamp('2021-04-23 00:00:00'), 0]]",1,36000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-20,a192f90b-8a51-4c7e-83a1-b3a4288764fc,83227ca0-4b0f-42b1-8034-3a29dae99a36,,53800.0,True,False,"[[Timestamp('2021-04-20 00:00:00'), 53800.0]]",53800.0,0.0,100.0,2021-04-20,0,1,"[[Timestamp('2021-02-26 00:00:00'), 36000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 84375.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 53800.0, 100.0, Timestamp('2021-04-20 00:00:00'), 0], [Timestamp('2021-04-23 00:00:00'), 63450.0, 100.0, Timestamp('2021-04-23 00:00:00'), 0]]",2,120375.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-23,8e445536-835b-43d0-b37f-6eb4fa0f5c84,83227ca0-4b0f-42b1-8034-3a29dae99a36,,63450.0,True,False,"[[Timestamp('2021-04-23 00:00:00'), 63450.0]]",63450.0,0.0,100.0,2021-04-23,0,1,"[[Timestamp('2021-02-26 00:00:00'), 36000.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 84375.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0], [Timestamp('2021-04-20 00:00:00'), 53800.0, 100.0, Timestamp('2021-04-20 00:00:00'), 0], [Timestamp('2021-04-23 00:00:00'), 63450.0, 100.0, Timestamp('2021-04-23 00:00:00'), 0]]",3,174175.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-05,e33a6e66-3389-48eb-a506-23b9377a40d4,833d9587-34e2-4d01-bd79-a4d5620d963d,,300000.0,True,False,"[[Timestamp('2021-02-17 00:00:00'), 300000.0]]",300000.0,0.0,100.0,2021-02-17,11,-1,"[[Timestamp('2021-02-05 00:00:00'), 300000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 11], [Timestamp('2021-03-16 00:00:00'), 475000.0, 100.0, Timestamp('2021-03-23 00:00:00'), 6]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-03-16,b809ea24-b735-4b2f-b927-b46c8b156804,833d9587-34e2-4d01-bd79-a4d5620d963d,,475000.0,True,False,"[[Timestamp('2021-03-23 00:00:00'), 475000.0]]",475000.0,0.0,100.0,2021-03-23,6,1,"[[Timestamp('2021-02-05 00:00:00'), 300000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 11], [Timestamp('2021-03-16 00:00:00'), 475000.0, 100.0, Timestamp('2021-03-23 00:00:00'), 6]]",1,300000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,0-30
2021-03-11,79a8c8a7-8b5b-484d-a2f4-302f72e244ba,84b22a22-4aed-422e-bbd1-db5a1a4247df,Kindly approve,115000.0,True,False,"[[Timestamp('2021-03-11 00:00:00'), 115000.0]]",115000.0,0.0,100.0,2021-03-11,0,-1,"[[Timestamp('2021-03-11 00:00:00'), 115000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-25,07e83861-76bb-4ddf-bf5f-8df9ec8d0ac5,854e64e1-2c42-4f85-ff4c-08d8bd436201,,550000.0,True,False,"[[Timestamp('2021-01-25 00:00:00'), 550000.0]]",550000.0,0.0,100.0,2021-01-25,0,-1,"[[Timestamp('2021-01-25 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-25 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-13,bc938b8c-635d-4f9d-92d8-352ed50c7051,87c8ea46-ad69-4acf-afce-88f6d39562cb,PAID CASH,9000.0,True,False,"[[Timestamp('2021-01-13 00:00:00'), 9000.0]]",9000.0,0.0,100.0,2021-01-13,0,-1,"[[Timestamp('2021-01-13 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-13 00:00:00'), 0], [Timestamp('2021-02-08 00:00:00'), 15140.0, 100.0, Timestamp('2021-02-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-08,cdb1049d-fde7-4c49-a354-ba280983b75e,87c8ea46-ad69-4acf-afce-88f6d39562cb,,15140.0,True,False,"[[Timestamp('2021-02-08 00:00:00'), 15140.0]]",15140.0,0.0,100.0,2021-02-08,0,1,"[[Timestamp('2021-01-13 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-13 00:00:00'), 0], [Timestamp('2021-02-08 00:00:00'), 15140.0, 100.0, Timestamp('2021-02-08 00:00:00'), 0]]",1,9000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-04,8ebb46c3-cd7f-42f8-a322-3f2724b56ba3,87d12e73-0fb8-4ec8-3f64-08d869fe53b0,,250000.0,True,False,"[[Timestamp('2021-02-04 00:00:00'), 250000.0]]",250000.0,0.0,100.0,2021-02-04,0,-1,"[[Timestamp('2021-02-04 00:00:00'), 250000.0, 100.0, Timestamp('2021-02-04 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-13,904dd2a6-1878-419c-bca8-bcb02cf7795c,88402c7b-de85-408d-e38d-08d8905f74fc,,27000.0,True,False,"[[Timestamp('2021-01-13 00:00:00'), 27000.0]]",27000.0,0.0,100.0,2021-01-13,0,-1,"[[Timestamp('2021-01-13 00:00:00'), 27000.0, 100.0, Timestamp('2021-01-13 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-22,7365f165-f626-454b-b2cf-d0d024387945,8857dc23-4f26-4d88-bffd-08d8b8c62267,,790000.0,True,False,"[[Timestamp('2021-02-22 00:00:00'), 790000.0]]",790000.0,0.0,100.0,2021-02-22,0,-1,"[[Timestamp('2021-02-22 00:00:00'), 790000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-01,fd41589f-3f9e-4072-a866-da67b449ec91,88652a68-4951-4fb2-9a33-ad85008b37bb,,1300000.0,True,False,"[[Timestamp('2021-02-01 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-02-01,0,-1,"[[Timestamp('2021-02-01 00:00:00'), 1300000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-03-25 00:00:00'), 1300000.0, 100.0, Timestamp('2021-03-25 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-25,0f57ff58-dd22-4d7b-bf7d-918a1c0d6ed0,88652a68-4951-4fb2-9a33-ad85008b37bb,,1300000.0,True,False,"[[Timestamp('2021-03-25 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-03-25,0,1,"[[Timestamp('2021-02-01 00:00:00'), 1300000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-03-25 00:00:00'), 1300000.0, 100.0, Timestamp('2021-03-25 00:00:00'), 0]]",1,1300000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
